transaction_id,user_id,amount,timestamp,location
txn_442,user_27,493.46,2024-01-27 17:31:00,Pune
txn_443,user_27,86.51,2024-01-30 19:20:00,Mumbai
txn_444,user_32,482.18,2024-01-29 00:27:00,Bangalore
txn_445,user_18,239.11,2024-01-02 11:44:00,Delhi
txn_446,user_14,633.93,2024-01-21 04:17:00,Bangalore
txn_447,user_16,573.32,2024-01-17 12:08:00,Mumbai
txn_448,user_44,312.02,2024-01-17 17:13:00,Hyderabad
txn_449,user_42,397.23,2024-01-17 07:46:00,Mumbai
txn_450,user_26,288.16,2024-01-13 13:20:00,Pune
txn_451,user_8,487.46,2024-01-21 16:40:00,Mumbai
txn_452,user_43,691.03,2024-01-10 15:40:00,Hyderabad
txn_453,user_2,302.85,2024-01-03 07:14:00,Delhi
txn_454,user_16,600.81,2024-01-06 17:32:00,Hyderabad
txn_455,user_14,393.95,2024-01-04 02:56:00,Hyderabad
txn_456,user_14,341.43,2024-01-27 16:29:00,Pune
txn_457,user_15,478.59,2024-01-15 22:52:00,Pune
txn_458,user_39,292.95,2024-01-01 03:05:00,Delhi
txn_459,user_10,389.27,2024-01-06 21:59:00,Hyderabad
txn_460,user_17,260.42,2024-01-08 22:35:00,Mumbai
txn_461,user_43,892.95,2024-01-02 04:09:00,Pune
txn_462,user_1,507.05,2024-01-17 07:17:00,Pune
txn_463,user_38,360.05,2024-01-15 17:38:00,Mumbai
txn_464,user_12,542.8,2024-01-13 01:51:00,Mumbai
txn_465,user_9,477.53,2024-01-20 03:48:00,Hyderabad
txn_466,user_8,455.81,2024-01-03 21:25:00,Bangalore
txn_467,user_29,622.83,2024-01-17 11:26:00,Hyderabad
txn_468,user_38,651.5,2024-01-05 23:06:00,Bangalore
txn_469,user_33,393.9,2024-01-11 01:59:00,Hyderabad
txn_470,user_3,384.84,2024-01-30 23:41:00,Hyderabad
txn_471,user_20,444.99,2024-01-21 20:18:00,Mumbai
txn_472,user_4,39.62,2024-01-22 19:10:00,Bangalore
txn_473,user_28,196.96,2024-01-05 21:55:00,Bangalore
txn_474,user_46,773.37,2024-01-21 04:29:00,Mumbai
txn_475,user_6,828.99,2024-01-15 15:49:00,Hyderabad
txn_476,user_10,450.19,2024-01-03 23:44:00,Pune
txn_477,user_18,615.31,2024-01-29 09:55:00,Hyderabad
txn_478,user_36,562.25,2024-01-15 19:11:00,Bangalore
txn_479,user_39,1115.78,2024-01-25 03:30:00,Delhi
txn_480,user_30,723.91,2024-01-24 00:11:00,Hyderabad
txn_481,user_28,474.42,2024-01-05 12:19:00,Mumbai
txn_482,user_42,308.89,2024-01-30 14:58:00,Hyderabad
txn_483,user_47,178.71,2024-01-10 18:51:00,Bangalore
txn_484,user_29,540.69,2024-01-11 09:34:00,Bangalore
txn_485,user_22,348.73,2024-01-21 15:20:00,Bangalore
txn_486,user_27,215.55,2024-01-05 07:51:00,Delhi
txn_487,user_28,370.69,2024-01-15 05:21:00,Delhi
txn_488,user_24,283.69,2024-01-07 22:43:00,Bangalore
txn_489,user_5,837.43,2024-01-05 03:38:00,Mumbai
txn_490,user_6,676.33,2024-01-20 15:43:00,Mumbai
txn_491,user_48,498.41,2024-01-17 23:01:00,Pune
txn_492,user_36,795.99,2024-01-03 17:30:00,Hyderabad
txn_493,user_36,515.47,2024-01-26 13:30:00,Delhi
txn_494,user_43,327.74,2024-01-06 13:30:00,Bangalore
txn_495,user_23,804.62,2024-01-20 05:57:00,Mumbai
txn_496,user_19,607.78,2024-01-28 07:48:00,Delhi
txn_497,user_23,292.55,2024-01-05 17:09:00,Hyderabad
txn_498,user_33,461.93,2024-01-10 16:22:00,Pune
txn_499,user_43,324.88,2024-01-22 22:40:00,Pune
txn_500,user_7,223.44,2024-01-16 22:25:00,Hyderabad
txn_501,user_24,685.24,2024-01-06 05:29:00,Delhi
txn_502,user_37,881.88,2024-01-11 07:01:00,Bangalore
txn_503,user_36,220.29,2024-01-29 07:05:00,Hyderabad
txn_504,user_44,612.59,2024-01-30 05:59:00,Hyderabad
txn_505,user_2,369.87,2024-01-28 17:11:00,Delhi
txn_506,user_2,402.57,2024-01-09 05:03:00,Delhi
txn_507,user_45,381.52,2024-01-15 01:29:00,Delhi
txn_508,user_23,327.2,2024-01-01 06:40:00,Pune
txn_509,user_10,509.7,2024-01-26 18:34:00,Bangalore
txn_510,user_5,333.81,2024-01-07 10:57:00,Mumbai
txn_511,user_6,554.09,2024-01-25 03:25:00,Pune
txn_512,user_25,489.95,2024-01-20 02:34:00,Bangalore
txn_513,user_22,452.21,2024-01-08 03:55:00,Delhi
txn_514,user_20,318.49,2024-01-15 18:18:00,Hyderabad
txn_515,user_39,384.65,2024-01-04 20:47:00,Mumbai
txn_516,user_10,651.08,2024-01-08 03:56:00,Hyderabad
txn_517,user_4,600.18,2024-01-04 17:06:00,Delhi
txn_518,user_29,304.49,2024-01-20 07:08:00,Bangalore
txn_519,user_39,519.87,2024-01-21 02:49:00,Bangalore
txn_520,user_18,650.28,2024-01-10 19:27:00,Hyderabad
txn_521,user_8,166.12,2024-01-16 17:01:00,Bangalore
txn_522,user_8,608.67,2024-01-13 21:22:00,Hyderabad
txn_523,user_32,367.48,2024-01-24 23:33:00,Delhi
txn_524,user_3,614.12,2024-01-11 00:51:00,Bangalore
txn_525,user_39,347.35,2024-01-03 11:50:00,Mumbai
txn_526,user_14,139.02,2024-01-14 17:13:00,Pune
txn_527,user_50,174.49,2024-01-07 05:53:00,Delhi
txn_528,user_19,509.62,2024-01-15 22:23:00,Mumbai
txn_529,user_1,551.94,2024-01-23 15:16:00,Bangalore
txn_530,user_12,319.14,2024-01-06 21:06:00,Bangalore
txn_531,user_35,627.72,2024-01-11 11:20:00,Hyderabad
txn_532,user_36,167.7,2024-01-17 02:50:00,Mumbai
txn_533,user_26,486.78,2024-01-02 22:12:00,Bangalore
txn_534,user_2,257.8,2024-01-21 22:10:00,Mumbai
txn_535,user_21,369.63,2024-01-27 04:52:00,Bangalore
txn_536,user_37,509.48,2024-01-19 09:44:00,Bangalore
txn_537,user_19,327.92,2024-01-06 05:48:00,Bangalore
txn_538,user_2,423.09,2024-01-15 18:44:00,Pune
txn_539,user_40,701.26,2024-01-21 22:32:00,Delhi
txn_540,user_6,384.62,2024-01-20 21:00:00,Mumbai
txn_541,user_16,667.14,2024-01-20 19:52:00,Hyderabad
txn_542,user_26,274.06,2024-01-24 20:18:00,Mumbai
txn_543,user_26,605.96,2024-01-15 02:54:00,Delhi
txn_544,user_15,788.31,2024-01-16 03:47:00,Pune
txn_545,user_5,15.67,2024-01-24 05:35:00,Mumbai
txn_546,user_34,340.62,2024-01-24 05:00:00,Pune
txn_547,user_50,615.41,2024-01-16 21:36:00,Delhi
txn_548,user_47,459.39,2024-01-30 08:59:00,Pune
txn_549,user_16,574.23,2024-01-05 16:17:00,Pune
txn_550,user_17,379.2,2024-01-09 23:28:00,Pune
txn_551,user_39,517.32,2024-01-07 22:58:00,Mumbai
txn_552,user_12,468.86,2024-01-29 13:53:00,Bangalore
txn_553,user_30,733.56,2024-01-26 15:44:00,Hyderabad
txn_554,user_29,550.88,2024-01-26 16:34:00,Hyderabad
txn_555,user_21,567.52,2024-01-29 13:05:00,Delhi
txn_556,user_10,417.62,2024-01-21 00:20:00,Mumbai
txn_557,user_31,402.48,2024-01-21 03:00:00,Delhi
txn_558,user_18,413.49,2024-01-27 21:59:00,Mumbai
txn_559,user_23,578.89,2024-01-24 02:08:00,Mumbai
txn_560,user_20,415.8,2024-01-22 00:20:00,Bangalore
txn_561,user_3,557.95,2024-01-03 14:08:00,Delhi
txn_562,user_19,915.08,2024-01-04 11:48:00,Mumbai
txn_563,user_40,674.22,2024-01-28 00:53:00,Hyderabad
txn_564,user_25,434.8,2024-01-22 01:24:00,Hyderabad
txn_565,user_36,740.24,2024-01-02 20:48:00,Bangalore
txn_566,user_37,418.38,2024-01-30 15:58:00,Pune
txn_567,user_21,92.38,2024-01-28 12:49:00,Bangalore
txn_568,user_33,298.38,2024-01-07 20:46:00,Mumbai
txn_569,user_29,125.84,2024-01-05 17:03:00,Delhi
txn_570,user_46,429.7,2024-01-04 20:06:00,Hyderabad
txn_571,user_42,503.68,2024-01-08 20:28:00,Mumbai
txn_572,user_16,835.29,2024-01-20 22:08:00,Bangalore
txn_573,user_34,565.39,2024-01-24 18:58:00,Hyderabad
txn_574,user_11,456.18,2024-01-17 13:28:00,Delhi
txn_575,user_19,665.88,2024-01-18 15:09:00,Bangalore
txn_576,user_50,57.77,2024-01-16 09:35:00,Hyderabad
txn_577,user_4,547.12,2024-01-29 17:05:00,Delhi
txn_578,user_5,654.17,2024-01-16 00:06:00,Mumbai
txn_579,user_36,204.28,2024-01-18 14:13:00,Delhi
txn_580,user_17,728.75,2024-01-30 21:08:00,Hyderabad
txn_581,user_10,567.7,2024-01-16 04:07:00,Mumbai
txn_582,user_38,416.94,2024-01-07 10:28:00,Delhi
txn_583,user_20,626.56,2024-01-30 20:35:00,Bangalore
txn_584,user_9,954.14,2024-01-28 01:56:00,Mumbai
txn_585,user_20,536.37,2024-01-26 10:29:00,Bangalore
txn_586,user_42,549.64,2024-01-15 22:47:00,Pune
txn_587,user_43,408.13,2024-01-24 22:57:00,Mumbai
txn_588,user_42,330.03,2024-01-20 06:28:00,Hyderabad
txn_589,user_24,666.07,2024-01-01 19:54:00,Delhi
txn_590,user_20,328.78,2024-01-09 04:53:00,Pune
txn_591,user_22,514.31,2024-01-23 03:08:00,Pune
txn_592,user_15,404.47,2024-01-07 06:15:00,Pune
txn_593,user_5,595.8,2024-01-14 11:05:00,Mumbai
txn_594,user_33,566.73,2024-01-25 13:34:00,Hyderabad
txn_595,user_3,707.51,2024-01-16 07:50:00,Hyderabad
txn_596,user_9,398.0,2024-01-28 04:21:00,Bangalore
txn_597,user_10,446.03,2024-01-08 09:13:00,Pune
txn_598,user_45,304.25,2024-01-29 10:22:00,Pune
txn_599,user_47,411.14,2024-01-20 22:03:00,Mumbai
txn_600,user_27,575.46,2024-01-17 13:54:00,Pune
txn_601,user_29,651.4,2024-01-28 18:55:00,Delhi
txn_602,user_49,315.57,2024-01-21 10:20:00,Pune
txn_603,user_35,673.92,2024-01-11 21:14:00,Delhi
txn_604,user_31,771.13,2024-01-09 19:55:00,Delhi
txn_605,user_44,582.69,2024-01-26 23:03:00,Bangalore
txn_606,user_30,875.36,2024-01-13 19:46:00,Bangalore
txn_607,user_33,345.24,2024-01-25 00:07:00,Bangalore
txn_608,user_11,251.07,2024-01-10 02:07:00,Hyderabad
txn_609,user_9,144.26,2024-01-12 09:04:00,Mumbai
txn_610,user_42,799.21,2024-01-22 20:55:00,Delhi
txn_611,user_36,630.87,2024-01-05 16:03:00,Hyderabad
txn_612,user_8,488.88,2024-01-13 23:21:00,Mumbai
txn_613,user_49,555.99,2024-01-08 07:06:00,Delhi
txn_614,user_29,274.9,2024-01-24 08:43:00,Pune
txn_615,user_28,989.15,2024-01-05 04:10:00,Pune
txn_616,user_29,525.84,2024-01-16 21:50:00,Mumbai
txn_617,user_27,521.88,2024-01-03 10:10:00,Bangalore
txn_618,user_33,645.15,2024-01-18 00:27:00,Pune
txn_619,user_25,596.2,2024-01-04 17:08:00,Delhi
txn_620,user_15,544.78,2024-01-02 06:47:00,Delhi
txn_621,user_7,341.91,2024-01-30 13:55:00,Delhi
txn_622,user_10,594.29,2024-01-07 06:17:00,Mumbai
txn_623,user_19,876.4,2024-01-22 12:02:00,Pune
txn_624,user_49,769.08,2024-01-22 08:23:00,Bangalore
txn_625,user_40,818.64,2024-01-01 05:44:00,Mumbai
txn_626,user_2,397.76,2024-01-12 15:32:00,Pune
txn_627,user_10,302.08,2024-01-25 23:26:00,Hyderabad
txn_628,user_34,474.84,2024-01-20 06:18:00,Mumbai
txn_629,user_50,511.14,2024-01-14 02:41:00,Pune
txn_630,user_20,718.84,2024-01-06 13:05:00,Mumbai
txn_631,user_16,161.51,2024-01-20 02:33:00,Hyderabad
txn_632,user_30,805.91,2024-01-03 20:36:00,Mumbai
txn_633,user_32,468.4,2024-01-28 03:47:00,Hyderabad
txn_634,user_2,414.62,2024-01-29 18:15:00,Hyderabad
txn_635,user_37,297.58,2024-01-12 00:15:00,Pune
txn_636,user_19,169.03,2024-01-20 12:50:00,Mumbai
txn_637,user_40,664.63,2024-01-17 01:22:00,Pune
txn_638,user_37,514.66,2024-01-19 23:00:00,Pune
txn_639,user_43,242.01,2024-01-04 21:30:00,Hyderabad
txn_640,user_24,240.98,2024-01-04 01:55:00,Hyderabad
txn_641,user_35,432.84,2024-01-24 02:08:00,Hyderabad
txn_642,user_36,833.8,2024-01-01 22:12:00,Bangalore
txn_643,user_31,448.08,2024-01-02 23:33:00,Bangalore
txn_644,user_24,199.37,2024-01-12 13:03:00,Mumbai
txn_645,user_23,450.85,2024-01-04 01:47:00,Delhi
txn_646,user_16,445.46,2024-01-30 21:43:00,Mumbai
txn_647,user_50,49.38,2024-01-27 11:35:00,Delhi
txn_648,user_9,489.14,2024-01-03 00:25:00,Delhi
txn_649,user_35,453.81,2024-01-16 09:47:00,Pune
txn_650,user_50,639.24,2024-01-22 03:29:00,Bangalore
txn_651,user_41,869.79,2024-01-09 07:05:00,Pune
txn_652,user_5,725.31,2024-01-21 19:54:00,Mumbai
txn_653,user_19,446.22,2024-01-10 04:11:00,Mumbai
txn_654,user_13,278.69,2024-01-02 21:46:00,Delhi
txn_655,user_20,1014.67,2024-01-24 10:56:00,Bangalore
txn_656,user_35,511.84,2024-01-22 13:04:00,Delhi
txn_657,user_3,502.79,2024-01-30 10:35:00,Pune
txn_658,user_19,495.17,2024-01-17 05:54:00,Mumbai
txn_659,user_42,539.62,2024-01-16 02:33:00,Delhi
txn_660,user_8,471.13,2024-01-17 17:58:00,Bangalore
txn_661,user_26,385.27,2024-01-21 00:18:00,Bangalore
txn_662,user_22,390.63,2024-01-09 12:03:00,Bangalore
txn_663,user_45,493.45,2024-01-23 15:25:00,Delhi
txn_664,user_34,391.32,2024-01-13 03:19:00,Mumbai
txn_665,user_47,357.43,2024-01-20 07:40:00,Mumbai
txn_666,user_28,521.29,2024-01-28 10:02:00,Pune
txn_667,user_35,449.0,2024-01-14 08:52:00,Delhi
txn_668,user_7,800.8,2024-01-04 15:27:00,Delhi
txn_669,user_43,40.19,2024-01-14 10:55:00,Delhi
txn_670,user_29,718.3,2024-01-28 10:13:00,Bangalore
txn_671,user_11,749.22,2024-01-21 04:51:00,Delhi
txn_672,user_29,85.32,2024-01-02 22:15:00,Delhi
txn_673,user_40,431.46,2024-01-20 19:04:00,Delhi
txn_674,user_41,425.71,2024-01-03 14:39:00,Mumbai
txn_675,user_43,218.5,2024-01-30 00:20:00,Bangalore
txn_676,user_24,344.44,2024-01-24 08:25:00,Pune
txn_677,user_2,277.88,2024-01-07 11:57:00,Hyderabad
txn_678,user_44,850.45,2024-01-20 22:36:00,Mumbai
txn_679,user_9,687.14,2024-01-04 01:26:00,Pune
txn_680,user_50,754.31,2024-01-30 08:41:00,Delhi
txn_681,user_24,644.33,2024-01-18 10:10:00,Hyderabad
txn_682,user_3,274.19,2024-01-28 12:55:00,Pune
txn_683,user_44,395.1,2024-01-21 11:26:00,Delhi
txn_684,user_24,597.87,2024-01-21 04:54:00,Mumbai
txn_685,user_37,255.57,2024-01-07 06:23:00,Hyderabad
txn_686,user_24,642.6,2024-01-19 02:45:00,Delhi
txn_687,user_42,451.93,2024-01-13 16:24:00,Pune
txn_688,user_8,425.04,2024-01-02 04:18:00,Pune
txn_689,user_32,642.19,2024-01-24 13:30:00,Bangalore
txn_690,user_36,588.85,2024-01-06 08:37:00,Delhi
txn_691,user_50,427.81,2024-01-12 20:18:00,Bangalore
txn_692,user_14,731.87,2024-01-28 20:19:00,Delhi
txn_693,user_45,283.79,2024-01-23 08:31:00,Pune
txn_694,user_8,623.19,2024-01-07 04:15:00,Mumbai
txn_695,user_29,618.62,2024-01-08 20:35:00,Bangalore
txn_696,user_6,438.09,2024-01-15 13:04:00,Delhi
txn_697,user_46,565.23,2024-01-03 22:55:00,Hyderabad
txn_698,user_35,249.78,2024-01-14 05:09:00,Delhi
txn_699,user_11,684.81,2024-01-30 00:32:00,Pune
txn_700,user_24,463.02,2024-01-24 03:41:00,Pune
txn_701,user_8,395.46,2024-01-10 03:31:00,Pune
txn_702,user_16,709.8,2024-01-23 11:36:00,Mumbai
txn_703,user_24,359.13,2024-01-26 05:08:00,Hyderabad
txn_704,user_24,218.31,2024-01-22 06:31:00,Hyderabad
txn_705,user_9,188.67,2024-01-28 20:24:00,Mumbai
txn_706,user_5,621.2,2024-01-15 01:49:00,Bangalore
txn_707,user_46,243.91,2024-01-22 18:49:00,Hyderabad
txn_708,user_27,850.96,2024-01-19 15:12:00,Hyderabad
txn_709,user_5,83.61,2024-01-06 16:53:00,Delhi
txn_710,user_42,839.29,2024-01-04 09:00:00,Bangalore
txn_711,user_30,542.2,2024-01-24 13:05:00,Delhi
txn_712,user_9,480.66,2024-01-26 02:10:00,Hyderabad
txn_713,user_12,391.02,2024-01-06 20:56:00,Bangalore
txn_714,user_33,579.83,2024-01-03 12:31:00,Mumbai
txn_715,user_34,492.47,2024-01-07 23:08:00,Delhi
txn_716,user_11,720.66,2024-01-08 08:54:00,Delhi
txn_717,user_46,522.85,2024-01-11 06:16:00,Delhi
txn_718,user_34,530.06,2024-01-13 22:15:00,Mumbai
txn_719,user_17,427.28,2024-01-09 22:24:00,Hyderabad
txn_720,user_18,488.61,2024-01-06 16:43:00,Delhi
txn_721,user_40,561.56,2024-01-25 06:42:00,Mumbai
txn_722,user_33,157.97,2024-01-30 04:07:00,Pune
txn_723,user_38,230.36,2024-01-27 10:13:00,Pune
txn_724,user_11,648.65,2024-01-30 23:30:00,Hyderabad
txn_725,user_47,534.17,2024-01-28 12:58:00,Delhi
txn_726,user_37,463.2,2024-01-02 20:59:00,Mumbai
txn_727,user_6,503.69,2024-01-03 01:39:00,Hyderabad
txn_728,user_17,569.52,2024-01-30 15:12:00,Pune
txn_729,user_50,392.05,2024-01-27 00:55:00,Bangalore
txn_730,user_40,344.34,2024-01-30 01:56:00,Mumbai
txn_731,user_32,539.17,2024-01-29 13:01:00,Hyderabad
txn_732,user_19,304.33,2024-01-30 05:08:00,Delhi
txn_733,user_31,581.65,2024-01-12 03:28:00,Bangalore
txn_734,user_20,159.48,2024-01-21 15:23:00,Mumbai
txn_735,user_45,705.83,2024-01-03 17:26:00,Pune
txn_736,user_29,594.52,2024-01-19 21:58:00,Bangalore
txn_737,user_30,551.21,2024-01-10 06:50:00,Delhi
txn_738,user_39,696.54,2024-01-07 12:55:00,Delhi
txn_739,user_46,833.09,2024-01-15 12:46:00,Delhi
txn_740,user_26,702.87,2024-01-06 22:49:00,Delhi
txn_741,user_33,131.83,2024-01-26 13:28:00,Mumbai
txn_742,user_21,244.08,2024-01-12 00:02:00,Bangalore
txn_743,user_8,375.04,2024-01-13 04:09:00,Bangalore
txn_744,user_16,505.22,2024-01-07 09:52:00,Mumbai
txn_745,user_4,603.53,2024-01-14 04:59:00,Bangalore
txn_746,user_40,354.85,2024-01-20 00:42:00,Pune
txn_747,user_11,537.35,2024-01-15 21:38:00,Hyderabad
txn_748,user_47,348.92,2024-01-15 05:34:00,Pune
txn_749,user_49,377.7,2024-01-08 06:02:00,Bangalore
txn_750,user_33,218.67,2024-01-22 05:53:00,Bangalore
txn_751,user_20,315.35,2024-01-23 15:15:00,Mumbai
txn_752,user_6,229.66,2024-01-18 21:31:00,Hyderabad
txn_753,user_30,304.83,2024-01-11 22:56:00,Pune
txn_754,user_38,710.73,2024-01-17 01:27:00,Mumbai
txn_755,user_4,310.12,2024-01-13 19:18:00,Bangalore
txn_756,user_39,1026.48,2024-01-30 18:37:00,Bangalore
txn_757,user_19,598.66,2024-01-25 10:12:00,Mumbai
txn_758,user_7,536.97,2024-01-20 14:41:00,Pune
txn_759,user_17,328.33,2024-01-17 15:31:00,Bangalore
txn_760,user_24,640.06,2024-01-03 01:25:00,Bangalore
txn_761,user_4,384.87,2024-01-26 22:53:00,Hyderabad
txn_762,user_13,524.4,2024-01-17 11:58:00,Hyderabad
txn_763,user_19,1012.02,2024-01-04 08:18:00,Bangalore
txn_764,user_33,480.79,2024-01-21 11:54:00,Hyderabad
txn_765,user_18,729.85,2024-01-29 08:44:00,Hyderabad
txn_766,user_8,359.36,2024-01-06 20:32:00,Mumbai
txn_767,user_26,493.0,2024-01-17 23:37:00,Delhi
txn_768,user_36,854.16,2024-01-17 15:20:00,Pune
txn_769,user_13,374.61,2024-01-28 10:03:00,Hyderabad
txn_770,user_26,862.49,2024-01-23 18:13:00,Mumbai
txn_771,user_3,641.55,2024-01-02 18:30:00,Pune
txn_772,user_46,387.51,2024-01-16 03:46:00,Bangalore
txn_773,user_34,626.48,2024-01-21 19:09:00,Pune
txn_774,user_39,694.51,2024-01-24 11:04:00,Pune
txn_775,user_21,624.36,2024-01-28 21:38:00,Delhi
txn_776,user_11,185.96,2024-01-18 21:12:00,Hyderabad
txn_777,user_48,354.57,2024-01-14 14:50:00,Hyderabad
txn_778,user_22,450.5,2024-01-24 02:07:00,Hyderabad
txn_779,user_35,485.11,2024-01-23 07:02:00,Hyderabad
txn_780,user_20,624.13,2024-01-22 14:42:00,Mumbai
txn_781,user_24,535.54,2024-01-16 01:48:00,Mumbai
txn_782,user_27,232.93,2024-01-27 13:33:00,Delhi
txn_783,user_47,576.04,2024-01-29 15:19:00,Mumbai
txn_784,user_39,622.12,2024-01-22 14:22:00,Delhi
txn_785,user_42,611.96,2024-01-27 07:50:00,Hyderabad
txn_786,user_15,716.16,2024-01-03 08:05:00,Hyderabad
txn_787,user_31,666.78,2024-01-08 18:14:00,Hyderabad
txn_788,user_41,591.84,2024-01-29 04:55:00,Bangalore
txn_789,user_10,485.97,2024-01-12 00:32:00,Mumbai
txn_790,user_37,167.81,2024-01-06 00:02:00,Pune
txn_791,user_2,585.92,2024-01-21 01:43:00,Delhi
txn_792,user_27,541.54,2024-01-07 21:24:00,Bangalore
txn_793,user_45,554.32,2024-01-10 06:42:00,Bangalore
txn_794,user_33,244.65,2024-01-28 19:53:00,Bangalore
txn_795,user_48,283.79,2024-01-03 20:01:00,Pune
txn_796,user_34,710.63,2024-01-10 10:28:00,Hyderabad
txn_797,user_21,492.09,2024-01-22 18:30:00,Hyderabad
txn_798,user_25,636.3,2024-01-15 06:42:00,Pune
txn_799,user_30,505.66,2024-01-25 06:19:00,Delhi
txn_800,user_35,505.95,2024-01-17 02:58:00,Delhi
txn_801,user_40,687.66,2024-01-23 00:51:00,Pune
txn_802,user_16,396.79,2024-01-13 16:44:00,Hyderabad
txn_803,user_20,519.22,2024-01-11 05:36:00,Delhi
txn_804,user_50,407.54,2024-01-14 03:40:00,Pune
txn_805,user_45,413.1,2024-01-23 06:07:00,Delhi
txn_806,user_31,438.17,2024-01-16 20:59:00,Hyderabad
txn_807,user_47,544.43,2024-01-13 10:41:00,Delhi
txn_808,user_8,404.25,2024-01-27 02:23:00,Hyderabad
txn_809,user_25,751.15,2024-01-18 22:56:00,Delhi
txn_810,user_50,321.08,2024-01-07 15:59:00,Delhi
txn_811,user_3,462.63,2024-01-14 02:10:00,Mumbai
txn_812,user_23,412.05,2024-01-21 03:11:00,Delhi
txn_813,user_48,789.4,2024-01-22 19:16:00,Pune
txn_814,user_13,539.31,2024-01-25 12:16:00,Delhi
txn_815,user_36,706.37,2024-01-13 08:40:00,Pune
txn_816,user_7,202.89,2024-01-29 00:29:00,Hyderabad
txn_817,user_16,553.41,2024-01-12 00:49:00,Mumbai
txn_818,user_43,677.93,2024-01-25 04:02:00,Pune
txn_819,user_41,516.46,2024-01-11 14:19:00,Mumbai
txn_820,user_7,713.1,2024-01-19 19:26:00,Delhi
txn_821,user_46,396.54,2024-01-22 11:59:00,Mumbai
txn_822,user_44,781.87,2024-01-07 06:09:00,Mumbai
txn_823,user_36,959.78,2024-01-08 04:30:00,Bangalore
txn_824,user_42,427.43,2024-01-22 15:35:00,Bangalore
txn_825,user_42,410.9,2024-01-10 01:51:00,Delhi
txn_826,user_21,790.68,2024-01-13 23:44:00,Mumbai
txn_827,user_50,815.91,2024-01-05 01:42:00,Hyderabad
txn_828,user_15,395.43,2024-01-25 08:31:00,Mumbai
txn_829,user_12,415.96,2024-01-20 00:26:00,Pune
txn_830,user_3,443.64,2024-01-19 01:37:00,Bangalore
txn_831,user_12,231.11,2024-01-14 04:10:00,Mumbai
txn_832,user_1,316.27,2024-01-14 13:55:00,Hyderabad
txn_833,user_39,299.17,2024-01-05 21:12:00,Delhi
txn_834,user_19,346.44,2024-01-21 16:16:00,Hyderabad
txn_835,user_34,493.06,2024-01-23 11:29:00,Pune
txn_836,user_33,546.84,2024-01-22 07:12:00,Delhi
txn_837,user_13,810.1,2024-01-06 03:02:00,Delhi
txn_838,user_11,300.33,2024-01-21 21:15:00,Delhi
txn_839,user_46,696.86,2024-01-09 11:22:00,Mumbai
txn_840,user_48,457.2,2024-01-16 08:12:00,Delhi
txn_841,user_37,490.11,2024-01-09 18:59:00,Pune
txn_842,user_40,634.96,2024-01-30 01:39:00,Bangalore
txn_843,user_28,275.46,2024-01-24 10:49:00,Delhi
txn_844,user_6,576.48,2024-01-19 05:49:00,Mumbai
txn_845,user_12,533.29,2024-01-07 09:35:00,Bangalore
txn_846,user_21,598.49,2024-01-12 06:56:00,Mumbai
txn_847,user_17,557.83,2024-01-18 10:57:00,Pune
txn_848,user_29,991.06,2024-01-13 03:37:00,Delhi
txn_849,user_20,372.45,2024-01-27 12:12:00,Hyderabad
txn_850,user_1,393.8,2024-01-12 21:41:00,Delhi
txn_851,user_45,375.37,2024-01-11 18:06:00,Mumbai
txn_852,user_43,388.9,2024-01-06 09:07:00,Bangalore
txn_853,user_20,372.52,2024-01-08 06:27:00,Bangalore
txn_854,user_44,737.8,2024-01-23 20:53:00,Delhi
txn_855,user_45,784.1,2024-01-06 08:14:00,Delhi
txn_856,user_24,385.85,2024-01-28 23:20:00,Pune
txn_857,user_15,333.53,2024-01-07 01:53:00,Bangalore
txn_858,user_10,594.28,2024-01-21 16:57:00,Hyderabad
txn_859,user_24,389.56,2024-01-19 22:12:00,Hyderabad
txn_860,user_31,626.59,2024-01-25 11:06:00,Pune
txn_861,user_49,540.58,2024-01-12 06:17:00,Hyderabad
txn_862,user_6,196.85,2024-01-24 21:59:00,Bangalore
txn_863,user_34,809.5,2024-01-17 11:09:00,Mumbai
txn_864,user_37,859.18,2024-01-06 02:33:00,Mumbai
txn_865,user_36,377.44,2024-01-24 00:07:00,Pune
txn_866,user_37,422.46,2024-01-25 10:10:00,Pune
txn_867,user_11,557.17,2024-01-15 22:23:00,Hyderabad
txn_868,user_29,566.89,2024-01-06 06:57:00,Pune
txn_869,user_46,631.71,2024-01-27 12:57:00,Bangalore
txn_870,user_6,902.04,2024-01-24 05:27:00,Bangalore
txn_871,user_4,464.61,2024-01-21 15:16:00,Pune
txn_872,user_33,340.34,2024-01-19 21:45:00,Bangalore
txn_873,user_37,224.14,2024-01-03 15:03:00,Hyderabad
txn_874,user_30,353.81,2024-01-15 00:36:00,Mumbai
txn_875,user_26,493.37,2024-01-12 13:56:00,Mumbai
txn_876,user_48,858.91,2024-01-10 22:00:00,Hyderabad
txn_877,user_5,396.48,2024-01-03 01:28:00,Bangalore
txn_878,user_23,544.76,2024-01-03 21:38:00,Hyderabad
txn_879,user_4,496.72,2024-01-04 03:23:00,Bangalore
txn_880,user_3,737.68,2024-01-14 01:34:00,Bangalore
txn_881,user_12,1005.39,2024-01-07 03:55:00,Bangalore
txn_882,user_24,393.83,2024-01-18 09:46:00,Bangalore
